student_id,week_num,weekly_avg_focus,weekly_avg_sleep,weekly_avg_stress,weekly_avg_mood,weekly_burnout,weekly_goal_rate,days_logged,burnout_trend
STU_0002,18,43.4,6.07,3.2,5.6,0.299,0.3741018030132874,1,-0.04071428571428576
STU_0003,1,82.43571428571428,6.727142857142858,3.2142857142857144,5.714285714285714,0.2547142857142857,0.5596059206205543,7,
STU_0003,2,82.63571428571429,7.135714285714286,2.5714285714285716,6.214285714285714,0.302,0.5330268581324787,7,0.047285714285714264
STU_0003,3,101.87857142857142,6.217142857142856,5.271428571428571,4.671428571428572,0.39442857142857146,0.5176937932915548,7,0.09242857142857147
STU_0003,4,75.07857142857142,7.53,3.3714285714285714,6.028571428571429,0.23314285714285712,0.5918627784848473,7,-0.16128571428571434
STU_0003,5,85.76428571428572,7.424285714285714,2.7857142857142856,5.928571428571429,0.2032857142857143,0.5245331130231671,7,-0.029857142857142832
STU_0003,6,86.37857142857142,7.825714285714286,2.3000000000000003,5.485714285714286,0.20757142857142857,0.6018147777621863,7,0.004285714285714282
STU_0003,7,87.88571428571429,6.177142857142857,5.3428571428571425,5.685714285714285,0.43157142857142855,0.47731133962331296,7,0.22399999999999998
STU_0003,8,85.94285714285715,5.6814285714285715,5.1571428571428575,4.8428571428571425,0.4268571428571429,0.5286616140393346,7,-0.004714285714285671
STU_0003,9,86.71428571428571,6.9557142857142855,2.7285714285714286,6.028571428571428,0.2515714285714286,0.5622844312310542,7,-0.17528571428571427
STU_0003,10,83.14285714285714,7.171428571428571,2.414285714285714,5.8428571428571425,0.23842857142857143,0.6036899150312252,7,-0.013142857142857178
STU_0003,11,91.27142857142857,7.285714285714286,3.4285714285714284,6.057142857142857,0.24771428571428572,0.5838485441031765,7,0.009285714285714286
STU_0003,12,93.7,5.492857142857143,5.314285714285715,5.142857142857143,0.4122857142857143,0.560295078171964,7,0.1645714285714286
STU_0003,13,77.09285714285714,7.104285714285714,2.757142857142857,5.8999999999999995,0.24114285714285713,0.6113329709971607,7,-0.17114285714285718
STU_0003,14,88.97142857142856,5.837142857142857,4.771428571428571,5.214285714285714,0.384,0.5260363117266217,7,0.14285714285714288
STU_0003,15,99.44285714285715,5.874285714285714,5.485714285714286,5.014285714285714,0.427,0.5572749068417863,7,0.04299999999999998
STU_0003,16,98.27857142857144,6.117142857142857,4.085714285714286,4.985714285714286,0.3822857142857143,0.5713481797527055,7,-0.044714285714285706
STU_0003,17,90.21428571428571,7.374285714285714,2.1285714285714286,6.585714285714286,0.22128571428571428,0.6285787794089644,7,-0.161
STU_0003,18,82.5,6.63,2.3,5.0,0.248,0.877430029986667,1,0.026714285714285718
STU_0004,1,81.2,6.95,3.042857142857143,5.8,0.25942857142857145,0.5947648660373102,7,
STU_0004,2,83.04285714285713,7.425,2.8000000000000003,5.671428571428572,0.258,0.5298469941286112,7,-0.0014285714285714457
STU_0004,3,87.71428571428571,5.487142857142857,5.528571428571429,4.942857142857143,0.45457142857142857,0.5128024149244623,7,0.19657142857142856
STU_0004,4,93.0,6.974285714285714,3.1857142857142855,5.685714285714285,0.24714285714285714,0.6240615124186677,7,-0.20742857142857143
STU_0004,5,85.91428571428571,7.363571428571428,3.457142857142857,5.8428571428571425,0.27614285714285713,0.554565705935838,7,0.028999999999999998
STU_0004,6,80.82857142857142,7.005714285714285,2.5714285714285716,6.028571428571429,0.26399999999999996,0.5847692514433626,7,-0.012142857142857177
STU_0004,7,91.82857142857142,6.271428571428571,5.414285714285714,4.928571428571429,0.43785714285714283,0.5592284956280453,7,0.17385714285714288
STU_0004,8,88.11428571428571,6.172857142857143,5.542857142857143,4.957142857142857,0.382,0.4773870446263032,7,-0.05585714285714283
STU_0004,9,79.39999999999999,7.147857142857142,2.685714285714286,5.8999999999999995,0.24899999999999997,0.6303433956529462,7,-0.13300000000000003
STU_0004,10,89.81428571428572,6.875,3.2142857142857144,5.671428571428572,0.2834285714285714,0.6232585844071962,7,0.03442857142857145
STU_0004,11,78.25714285714285,7.185714285714285,2.8428571428571425,5.885714285714286,0.25942857142857145,0.6069035179122599,7,-0.023999999999999966
STU_0004,12,95.65714285714286,6.078571428571429,6.542857142857143,4.642857142857143,0.46614285714285714,0.5163348372383648,7,0.20671428571428568
STU_0004,13,87.75714285714285,7.089285714285714,2.9857142857142853,6.0,0.23714285714285713,0.5814279608316079,7,-0.229
STU_0004,14,90.44285714285715,5.651428571428572,5.957142857142857,4.5285714285714285,0.4417142857142857,0.5341236539099498,7,0.2045714285714286
STU_0004,15,96.35714285714286,6.351428571428571,4.928571428571429,5.085714285714286,0.35057142857142853,0.5477701191415775,7,-0.09114285714285719
STU_0004,16,93.82857142857142,6.127857142857144,5.542857142857143,5.085714285714286,0.421,0.5666843658174552,7,0.07042857142857145
STU_0004,17,74.84285714285714,6.6571428571428575,3.242857142857143,5.514285714285714,0.262,0.5140445766074266,7,-0.15899999999999997
STU_0004,18,92.7,7.18,1.9,6.2,0.253,0.535628481501682,1,-0.009000000000000008
STU_0005,1,80.67142857142858,7.094285714285715,3.3000000000000003,5.742857142857143,0.24714285714285714,0.5574827408695716,7,
STU_0005,2,77.2,7.352857142857142,2.9857142857142853,5.671428571428571,0.233,0.561208177644089,7,-0.014142857142857124
STU_0005,3,93.85714285714286,5.2128571428571435,4.8428571428571425,5.5928571428571425,0.3934285714285714,0.5782628882990031,7,0.1604285714285714
STU_0005,4,82.57142857142857,6.851428571428571,3.0714285714285716,6.221428571428571,0.2294285714285714,0.5393715257516468,7,-0.164
STU_0005,5,143.17142857142858,7.445714285714286,2.814285714285714,5.578571428571428,0.24500000000000002,0.6005137297262151,7,0.015571428571428625
STU_0005,6,87.10000000000001,7.262857142857143,3.042857142857143,5.542857142857143,0.22342857142857145,0.6328474644063983,7,-0.021571428571428575
STU_0005,7,97.94285714285715,5.505714285714285,6.828571428571428,4.664285714285714,0.5098571428571429,0.49975465558168125,7,0.2864285714285715
STU_0005,8,89.58571428571429,5.917142857142857,4.971428571428571,5.307142857142857,0.39428571428571424,0.5143718504619658,7,-0.11557142857142866
STU_0005,9,99.52857142857144,7.348571428571428,3.0142857142857147,5.792857142857143,0.2317142857142857,0.6619483594602815,7,-0.16257142857142853
STU_0005,10,86.18571428571428,6.782857142857144,4.228571428571429,5.857142857142857,0.3505714285714286,0.6101137056587733,7,0.11885714285714288
STU_0005,11,88.08571428571429,7.164285714285714,3.242857142857143,5.45,0.2672857142857143,0.5931856724827291,7,-0.0832857142857143
STU_0005,12,90.98571428571428,5.961428571428571,6.014285714285714,4.364285714285715,0.4615714285714286,0.5585440817814716,7,0.19428571428571428
STU_0005,13,82.39999999999999,6.871428571428572,2.6714285714285713,6.2,0.24157142857142858,0.6482697295844458,7,-0.22
STU_0005,14,102.72857142857143,5.898571428571429,5.6000000000000005,3.814285714285714,0.46485714285714286,0.5621786995292045,7,0.22328571428571428
STU_0005,15,90.45714285714287,5.498571428571429,5.5,5.135714285714286,0.38185714285714284,0.5809779514459049,7,-0.08300000000000002
STU_0005,16,102.21428571428571,5.265714285714286,5.114285714285714,4.514285714285714,0.484,0.452233784751873,7,0.10214285714285715
STU_0005,17,89.14285714285714,6.975714285714285,2.514285714285714,6.25,0.229,0.6144080665470147,7,-0.255
STU_0005,18,58.2,7.92,2.0,5.7,0.153,0.4343932859693887,1,-0.07600000000000001
STU_0006,1,58.300000000000004,6.601428571428571,5.3999999999999995,3.9714285714285715,0.3181428571428571,0.48965254575379813,7,
STU_0006,2,48.542857142857144,6.602857142857142,5.042857142857143,3.8857142857142857,0.3355714285714285,0.5230313251224665,7,0.017428571428571404
STU_0006,3,62.4,4.7457142857142856,7.3,3.2714285714285714,0.5025714285714286,0.45191137086535377,7,0.16700000000000004
STU_0006,4,50.542857142857144,6.53,5.142857142857143,3.857142857142857,0.3387142857142857,0.5011120291041247,7,-0.16385714285714287
STU_0006,5,45.55714285714286,6.64,5.185714285714285,3.8000000000000003,0.3425714285714286,0.46266779539969727,7,0.0038571428571428923
STU_0006,6,49.871428571428574,6.404285714285714,4.228571428571429,4.085714285714286,0.2902857142857143,0.5037020401142218,7,-0.05228571428571427
STU_0006,7,58.41428571428571,5.278571428571429,7.3,3.4,0.47785714285714287,0.429897034083823,7,0.18757142857142856
STU_0006,8,59.02857142857143,4.922857142857143,8.528571428571428,2.6285714285714286,0.5681428571428572,0.40841771424845447,7,0.0902857142857143
STU_0006,9,45.31428571428571,6.852857142857142,4.571428571428571,4.271428571428571,0.294,0.47630147888574903,7,-0.2741428571428572
STU_0006,10,42.32857142857143,6.111428571428571,5.085714285714286,3.057142857142857,0.323,0.48914796605250205,7,0.029000000000000026
STU_0006,11,53.07142857142857,6.025714285714286,5.028571428571429,3.542857142857143,0.34814285714285714,0.4566108011565702,7,0.025142857142857133
STU_0006,12,51.714285714285715,5.085714285714286,7.671428571428572,2.642857142857143,0.4747142857142857,0.4126851589480366,7,0.12657142857142856
STU_0006,13,53.65714285714286,6.647142857142858,5.185714285714285,4.5,0.3194285714285714,0.49584060220321174,7,-0.1552857142857143
STU_0006,14,50.9,5.067142857142857,7.628571428571428,2.442857142857143,0.5132857142857142,0.42106065710133495,7,0.19385714285714284
STU_0006,15,68.8,4.978571428571429,7.385714285714286,3.557142857142857,0.5272857142857142,0.4879438020030091,7,0.014000000000000012
STU_0006,16,63.357142857142854,5.022857142857142,7.714285714285714,2.542857142857143,0.5142857142857143,0.41959222181880046,7,-0.0129999999999999
STU_0006,17,58.714285714285715,6.061428571428571,4.828571428571428,4.1571428571428575,0.3404285714285714,0.5023865257139092,7,-0.17385714285714293
STU_0006,18,51.1,7.9,5.1,3.8,0.233,0.5535179547437227,1,-0.1074285714285714
STU_0007,1,87.52857142857144,7.400714285714286,3.057142857142857,6.042857142857143,0.24485714285714286,0.5650614576350937,7,
STU_0007,2,89.54285714285713,7.088571428571428,3.4285714285714284,5.514285714285714,0.2804285714285714,0.5392136235590947,7,0.03557142857142856
STU_0007,3,101.64285714285714,5.682142857142857,5.814285714285715,4.185714285714286,0.4621428571428572,0.5631595958526687,7,0.18171428571428577
STU_0007,4,77.14285714285714,7.525714285714286,2.7714285714285714,5.3428571428571425,0.21257142857142858,0.49877482100721443,7,-0.2495714285714286
STU_0007,5,80.17142857142858,6.991428571428571,2.7142857142857144,5.357142857142857,0.21771428571428572,0.5924185514258105,7,0.0051428571428571435
STU_0007,6,81.64285714285714,7.07,2.7714285714285714,5.971428571428571,0.21942857142857145,0.6196295084379634,7,0.0017142857142857237
STU_0007,7,103.88571428571429,5.698571428571428,4.714285714285714,4.8,0.4007142857142857,0.5540910318636959,7,0.18128571428571424
STU_0007,8,89.92857142857143,6.490714285714286,5.442857142857143,4.928571428571429,0.38185714285714284,0.639940431431269,7,-0.01885714285714285
STU_0007,9,88.65714285714286,7.343571428571429,2.9857142857142853,5.8,0.23500000000000001,0.5937605467489471,7,-0.14685714285714283
STU_0007,10,84.22857142857143,7.22,3.7714285714285714,6.014285714285714,0.2897142857142857,0.52984210837158,7,0.05471428571428569
STU_0007,11,76.5,7.255714285714285,3.014285714285714,5.757142857142857,0.19614285714285715,0.5964261394917829,7,-0.09357142857142856
STU_0007,12,103.72857142857143,5.717142857142858,4.885714285714286,4.942857142857143,0.4414285714285714,0.5671421183981052,7,0.24528571428571425
STU_0007,13,75.51428571428572,6.949285714285715,3.2,5.257142857142857,0.26942857142857146,0.530771943959375,7,-0.17199999999999993
STU_0007,14,97.37142857142858,5.944285714285714,5.8999999999999995,4.928571428571429,0.459,0.560111871229944,7,0.18957142857142856
STU_0007,15,88.17142857142858,6.127857142857144,5.485714285714286,4.928571428571429,0.3885714285714286,0.49909591005682435,7,-0.0704285714285714
STU_0007,16,93.75714285714285,5.887142857142857,6.1571428571428575,5.085714285714286,0.43157142857142855,0.5586439006006466,7,0.04299999999999993
STU_0007,17,86.74285714285715,7.107142857142857,3.185714285714286,5.8,0.26871428571428574,0.5648904765890097,7,-0.1628571428571428
STU_0007,18,90.1,5.69,2.3,4.9,0.31,0.5786755752873004,1,0.04128571428571426
STU_0008,1,81.2,7.158571428571428,2.857142857142857,5.471428571428571,0.23771428571428574,0.554124909771913,7,
STU_0008,2,94.82142857142857,6.826428571428571,3.3714285714285714,5.3,0.2914285714285714,0.6058339425286521,7,0.05371428571428569
STU_0008,3,102.76428571428572,5.899285714285715,4.514285714285714,4.914285714285714,0.3902857142857143,0.57995514245055,7,0.09885714285714287
STU_0008,4,81.5,7.305,2.1,5.985714285714286,0.22528571428571428,0.5947520868163844,7,-0.165
STU_0008,5,75.35714285714286,7.055714285714286,3.2714285714285714,5.8999999999999995,0.25599999999999995,0.5838897928022879,7,0.030714285714285666
STU_0008,6,77.61428571428571,7.229285714285714,2.642857142857143,6.1000000000000005,0.207,0.5659804112968067,7,-0.04899999999999996
STU_0008,7,91.91428571428571,6.123571428571429,5.728571428571429,5.085714285714286,0.4054285714285714,0.5275776258535629,7,0.19842857142857143
STU_0008,8,105.14285714285714,5.789285714285714,5.8,5.1000000000000005,0.446,0.5642473650155919,7,0.04057142857142859
STU_0008,9,83.62142857142858,7.097142857142857,3.242857142857143,5.614285714285714,0.23457142857142857,0.5659417389531882,7,-0.21142857142857144
STU_0008,10,98.69285714285715,7.285714285714286,2.6,6.285714285714286,0.229,0.6178279172354009,7,-0.0055714285714285605
STU_0008,11,86.90714285714286,7.596428571428572,3.4,5.6000000000000005,0.2621428571428571,0.6187378859123237,7,0.03314285714285711
STU_0008,12,93.79285714285713,5.880000000000001,5.114285714285714,5.042857142857143,0.40285714285714286,0.4718954277531357,7,0.14071428571428574
STU_0008,13,78.21428571428571,7.166428571428571,3.257142857142857,6.557142857142857,0.27999999999999997,0.5782979715548635,7,-0.12285714285714289
STU_0008,14,93.60000000000001,5.9399999999999995,4.6000000000000005,4.957142857142857,0.3868571428571429,0.5909093578036614,7,0.10685714285714293
STU_0008,15,96.71428571428571,6.055714285714286,5.257142857142857,4.771428571428571,0.44857142857142857,0.6002649305155,7,0.061714285714285666
STU_0008,16,101.10000000000001,6.0600000000000005,4.942857142857143,5.228571428571429,0.3975714285714286,0.5409820645437405,7,-0.05099999999999999
STU_0008,17,91.85714285714286,6.57,3.0142857142857147,5.257142857142857,0.2872857142857143,0.7020409055158235,7,-0.11028571428571426
STU_0008,18,83.6,6.82,2.7,5.8,0.206,0.5810420261502347,1,-0.08128571428571432
STU_0009,1,64.05714285714285,4.4714285714285715,7.6000000000000005,1.2571428571428573,0.5092857142857143,0.40129719897860916,7,
STU_0009,2,58.114285714285714,5.177142857142857,7.771428571428571,1.0,0.48300000000000004,0.43725219889512984,7,-0.0262857142857143
STU_0009,3,73.7,3.8085714285714287,9.842857142857143,1.0,0.6645714285714286,0.5331602190529231,7,0.18157142857142855
STU_0009,4,69.21428571428571,5.325714285714286,7.928571428571429,1.1142857142857143,0.5021428571428571,0.38864113446117443,7,-0.16242857142857148
STU_0009,5,61.300000000000004,4.78,8.314285714285715,1.1428571428571428,0.5367142857142857,0.45087007501880094,7,0.034571428571428586
STU_0009,6,68.4,4.824285714285714,7.642857142857143,1.0285714285714287,0.5271428571428571,0.5254979990320936,7,-0.009571428571428564
STU_0009,7,70.85714285714286,3.9899999999999998,9.842857142857143,1.0,0.6728571428571428,0.4163652621074485,7,0.14571428571428569
STU_0009,8,67.51428571428572,2.9085714285714284,9.585714285714285,1.0,0.6787142857142857,0.3777333986607296,7,0.005857142857142894
STU_0009,9,64.21428571428571,4.968571428571429,8.414285714285715,1.0142857142857142,0.5007142857142857,0.41718884735471307,7,-0.17800000000000005
STU_0009,10,74.25714285714285,4.502857142857143,8.171428571428573,1.0714285714285714,0.5675714285714285,0.5019140025035757,7,0.06685714285714284
STU_0009,11,57.771428571428565,5.322857142857143,8.657142857142857,1.0571428571428572,0.5095714285714286,0.3137284545603702,7,-0.05799999999999994
STU_0009,12,81.84285714285714,3.2199999999999998,10.0,1.0,0.6941428571428572,0.4743972154688275,7,0.1845714285714286
STU_0009,13,74.68571428571428,4.874285714285714,8.414285714285715,1.0,0.5064285714285715,0.4761487837061354,7,-0.18771428571428572
STU_0009,14,76.72857142857143,3.6042857142857145,9.914285714285715,1.0,0.667,0.4858677878280381,7,0.1605714285714286
STU_0009,15,67.5,4.095714285714285,9.785714285714286,1.0,0.6002857142857143,0.4259209702364194,7,-0.06671428571428573
STU_0009,16,70.74285714285715,3.197142857142857,9.957142857142857,1.0,0.6947142857142856,0.3990971303047067,7,0.0944285714285713
STU_0009,17,74.61428571428571,5.011428571428572,8.428571428571429,1.4000000000000001,0.5682857142857143,0.5112845868508916,7,-0.12642857142857133
STU_0009,18,42.8,6.32,7.7,1.0,0.482,0.4010244225427747,1,-0.0862857142857143
STU_0010,1,51.6,6.5,5.014285714285714,4.057142857142857,0.2912857142857143,0.513921178094056,7,
STU_0010,2,49.65714285714286,6.597142857142857,5.714285714285714,3.3000000000000003,0.403,0.4133503427120853,7,0.11171428571428571
STU_0010,3,58.84285714285714,5.264285714285714,6.985714285714286,3.0142857142857147,0.4541428571428571,0.4536795912423462,7,0.0511428571428571
STU_0010,4,43.94285714285714,6.947142857142857,5.457142857142857,4.1,0.28114285714285714,0.33561051274844017,7,-0.173
STU_0010,5,53.91428571428571,6.622857142857143,5.114285714285714,3.542857142857143,0.30542857142857144,0.425541486259675,7,0.0242857142857143
STU_0010,6,38.08571428571429,6.587142857142857,4.4,3.914285714285714,0.2697142857142857,0.5264939554844144,7,-0.035714285714285754
STU_0010,7,54.74285714285714,4.938571428571429,7.1000000000000005,3.085714285714286,0.5225714285714286,0.465985434979392,7,0.2528571428571429
STU_0010,8,63.271428571428565,4.722857142857143,6.871428571428572,2.9857142857142853,0.48057142857142854,0.4273951515077449,7,-0.04200000000000004
STU_0010,9,57.24285714285714,5.9799999999999995,5.8428571428571425,4.1571428571428575,0.3797142857142857,0.501060965847935,7,-0.10085714285714281
STU_0010,10,41.714285714285715,6.8757142857142854,4.714285714285714,3.9,0.29414285714285715,0.43163420874819247,7,-0.08557142857142858
STU_0010,11,54.199999999999996,6.104285714285715,4.0,4.314285714285714,0.2874285714285714,0.5624632781720939,7,-0.006714285714285728
STU_0010,12,60.9,5.0371428571428565,6.957142857142857,3.0285714285714285,0.4491428571428572,0.5078954553865795,7,0.16171428571428575
STU_0010,13,45.199999999999996,7.027142857142857,4.3,3.9285714285714284,0.26871428571428574,0.5115745652789262,7,-0.18042857142857144
STU_0010,14,59.199999999999996,5.338571428571429,7.2,2.685714285714286,0.4665714285714286,0.4653755049387511,7,0.19785714285714284
STU_0010,15,62.4,5.28,7.385714285714286,3.3857142857142857,0.4828571428571428,0.5147730848059523,7,0.016285714285714237
STU_0010,16,54.31428571428571,5.437142857142858,7.285714285714286,2.9285714285714284,0.49600000000000005,0.38704363527030755,7,0.013142857142857234
STU_0010,17,57.25714285714286,6.277142857142857,5.085714285714286,4.6000000000000005,0.36514285714285716,0.5422867305482165,7,-0.1308571428571429
STU_0010,18,78.8,7.48,1.6,5.3,0.161,0.6280262691807376,1,-0.20414285714285715
STU_0011,1,87.70714285714287,7.3428571428571425,3.1214285714285714,6.042857142857143,0.24071428571428571,0.6461445762950694,7,
STU_0011,2,92.36428571428571,7.505714285714285,2.7714285714285714,5.985714285714286,0.24657142857142858,0.658488334972193,7,0.005857142857142866
STU_0011,3,94.31428571428572,5.598571428571428,5.25,4.728571428571429,0.4014285714285714,0.5554511827249972,7,0.15485714285714283
STU_0011,4,86.47142857142856,7.338571428571428,2.814285714285714,5.171428571428572,0.20585714285714288,0.640251274191779,7,-0.19557142857142853
STU_0011,5,86.17142857142858,7.3100000000000005,2.4,6.214285714285714,0.19828571428571426,0.6197549159262227,7,-0.007571428571428618
STU_0011,6,87.42857142857143,7.221428571428571,2.8857142857142857,5.028571428571429,0.24971428571428572,0.6090990929854695,7,0.05142857142857146
STU_0011,7,101.93571428571428,5.771428571428571,5.042857142857143,4.942857142857143,0.4162857142857143,0.5750427311639188,7,0.1665714285714286
STU_0011,8,87.61428571428571,5.494285714285715,6.128571428571428,4.428571428571429,0.4645714285714286,0.5181332169555113,7,0.048285714285714265
STU_0011,9,89.20714285714287,6.827142857142857,2.0,6.0,0.2382857142857143,0.5164065892943551,7,-0.22628571428571428
STU_0011,10,76.44285714285715,7.621428571428572,2.7285714285714286,5.685714285714285,0.2372857142857143,0.5634190962119787,7,-0.0010000000000000009
STU_0011,11,76.52857142857144,7.432857142857143,2.142857142857143,5.528571428571429,0.193,0.5897332963767247,7,-0.04428571428571429
STU_0011,12,102.45,5.905714285714285,5.585714285714286,4.785714285714286,0.4468571428571429,0.6062494552418691,7,0.2538571428571429
STU_0011,13,83.78571428571429,6.79,3.0714285714285716,5.642857142857143,0.24357142857142858,0.5929921053255484,7,-0.20328571428571432
STU_0011,14,101.47142857142856,5.921428571428572,5.514285714285714,4.285714285714286,0.43528571428571433,0.6409113418459701,7,0.19171428571428575
STU_0011,15,100.05714285714285,5.935714285714285,6.7,4.6000000000000005,0.4817142857142857,0.5485738009200963,7,0.046428571428571375
STU_0011,16,85.78571428571429,5.0,5.414285714285714,4.242857142857143,0.4715714285714286,0.4889768792521781,7,-0.01014285714285712
STU_0011,17,81.14999999999999,7.3100000000000005,2.8000000000000003,5.685714285714285,0.1762857142857143,0.5679618411742368,7,-0.29528571428571426
STU_0011,18,123.2,6.57,2.8,6.2,0.248,0.6004349094786221,1,0.0717142857142857
STU_0012,1,53.714285714285715,6.463571428571428,5.171428571428572,3.7285714285714286,0.30500000000000005,0.4639963412284024,7,
STU_0012,2,49.457142857142856,6.494285714285715,5.014285714285714,4.6000000000000005,0.31342857142857145,0.46340584601394663,7,0.008428571428571396
STU_0012,3,114.98571428571428,5.54,6.6000000000000005,2.5142857142857147,0.46071428571428574,0.47452186719594736,7,0.1472857142857143
STU_0012,4,48.4,5.8100000000000005,5.285714285714286,4.228571428571429,0.38499999999999995,0.4310088231551918,7,-0.07571428571428579
STU_0012,5,48.24285714285714,6.1257142857142854,4.985714285714286,4.1,0.3657142857142857,0.42913278776728864,7,-0.01928571428571424
STU_0012,6,60.800000000000004,5.755714285714285,4.471428571428571,4.271428571428571,0.32685714285714285,0.5051878953602961,7,-0.03885714285714287
STU_0012,7,54.285714285714285,5.292857142857143,7.285714285714286,2.942857142857143,0.46471428571428575,0.4099154836037526,7,0.1378571428571429
STU_0012,8,46.34285714285714,5.441428571428572,6.685714285714285,4.0,0.43685714285714283,0.4955137673937765,7,-0.027857142857142914
STU_0012,9,52.68571428571429,6.087142857142857,5.071428571428571,4.457142857142857,0.3687142857142857,0.5089560465901067,7,-0.06814285714285712
STU_0012,10,44.4,6.841428571428572,5.442857142857143,3.7142857142857144,0.3018571428571429,0.4348688430566317,7,-0.06685714285714284
STU_0012,11,49.82857142857143,6.738571428571428,5.142857142857143,3.4714285714285715,0.3405714285714286,0.4942007128636015,7,0.0387142857142857
